edge_id,source,target,direction,kind,verdict,confidence,reviewer,reviewed_at,reason_len,reason
ae-ATOM-MEM-MOVE-002::prop-3->MIS-MEM-005,ATOM-MEM-MOVE-002::prop-3,MIS-MEM-005,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-3->MIS-MEM-012,ATOM-MEM-MOVE-002::prop-3,MIS-MEM-012,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-3->MIS-MEM-017,ATOM-MEM-MOVE-002::prop-3,MIS-MEM-017,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-MOVE-002::prop-3->MIS-MEM-019,ATOM-MEM-MOVE-002::prop-3,MIS-MEM-019,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-1->MIS-MEM-021,ATOM-MEM-NEW-001::prop-1,MIS-MEM-021,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-1->MIS-MEM-022,ATOM-MEM-NEW-001::prop-1,MIS-MEM-022,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-1->MIS-MEM-025,ATOM-MEM-NEW-001::prop-1,MIS-MEM-025,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-2->MIS-MEM-021,ATOM-MEM-NEW-001::prop-2,MIS-MEM-021,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-2->MIS-MEM-022,ATOM-MEM-NEW-001::prop-2,MIS-MEM-022,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-2->MIS-MEM-025,ATOM-MEM-NEW-001::prop-2,MIS-MEM-025,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-3->MIS-MEM-021,ATOM-MEM-NEW-001::prop-3,MIS-MEM-021,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-3->MIS-MEM-022,ATOM-MEM-NEW-001::prop-3,MIS-MEM-022,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-NEW-001::prop-3->MIS-MEM-025,ATOM-MEM-NEW-001::prop-3,MIS-MEM-025,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-001::prop-1->MIS-MEM-029,ATOM-MEM-PERF-001::prop-1,MIS-MEM-029,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-001::prop-2->MIS-MEM-029,ATOM-MEM-PERF-001::prop-2,MIS-MEM-029,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-002::prop-1->MIS-MEM-022,ATOM-MEM-PERF-002::prop-1,MIS-MEM-022,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-002::prop-1->MIS-MEM-023,ATOM-MEM-PERF-002::prop-1,MIS-MEM-023,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-002::prop-1->MIS-MEM-028,ATOM-MEM-PERF-002::prop-1,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-002::prop-2->MIS-MEM-022,ATOM-MEM-PERF-002::prop-2,MIS-MEM-022,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-002::prop-2->MIS-MEM-023,ATOM-MEM-PERF-002::prop-2,MIS-MEM-023,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-002::prop-2->MIS-MEM-028,ATOM-MEM-PERF-002::prop-2,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-1->MIS-MEM-028,ATOM-MEM-PERF-003::prop-1,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-1->MIS-MEM-029,ATOM-MEM-PERF-003::prop-1,MIS-MEM-029,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-1->MIS-MEM-032,ATOM-MEM-PERF-003::prop-1,MIS-MEM-032,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-2->MIS-MEM-028,ATOM-MEM-PERF-003::prop-2,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-2->MIS-MEM-029,ATOM-MEM-PERF-003::prop-2,MIS-MEM-029,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-2->MIS-MEM-032,ATOM-MEM-PERF-003::prop-2,MIS-MEM-032,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-3->MIS-MEM-028,ATOM-MEM-PERF-003::prop-3,MIS-MEM-028,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-3->MIS-MEM-029,ATOM-MEM-PERF-003::prop-3,MIS-MEM-029,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-003::prop-3->MIS-MEM-032,ATOM-MEM-PERF-003::prop-3,MIS-MEM-032,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-004::prop-1->MIS-MEM-032,ATOM-MEM-PERF-004::prop-1,MIS-MEM-032,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-004::prop-2->MIS-MEM-032,ATOM-MEM-PERF-004::prop-2,MIS-MEM-032,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-PERF-004::prop-3->MIS-MEM-032,ATOM-MEM-PERF-004::prop-3,MIS-MEM-032,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-001::prop-1->MIS-MEM-013,ATOM-MEM-RAII-001::prop-1,MIS-MEM-013,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-001::prop-1->MIS-MEM-014,ATOM-MEM-RAII-001::prop-1,MIS-MEM-014,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-001::prop-2->MIS-MEM-013,ATOM-MEM-RAII-001::prop-2,MIS-MEM-013,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-001::prop-2->MIS-MEM-014,ATOM-MEM-RAII-001::prop-2,MIS-MEM-014,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-001::prop-3->MIS-MEM-013,ATOM-MEM-RAII-001::prop-3,MIS-MEM-013,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-001::prop-3->MIS-MEM-014,ATOM-MEM-RAII-001::prop-3,MIS-MEM-014,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-1->MIS-MEM-019,ATOM-MEM-RAII-002::prop-1,MIS-MEM-019,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-1->MIS-MEM-020,ATOM-MEM-RAII-002::prop-1,MIS-MEM-020,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-2->MIS-MEM-019,ATOM-MEM-RAII-002::prop-2,MIS-MEM-019,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-2->MIS-MEM-020,ATOM-MEM-RAII-002::prop-2,MIS-MEM-020,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-3->MIS-MEM-019,ATOM-MEM-RAII-002::prop-3,MIS-MEM-019,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-3->MIS-MEM-020,ATOM-MEM-RAII-002::prop-3,MIS-MEM-020,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-4->MIS-MEM-019,ATOM-MEM-RAII-002::prop-4,MIS-MEM-019,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RAII-002::prop-4->MIS-MEM-020,ATOM-MEM-RAII-002::prop-4,MIS-MEM-020,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RVREF-001::prop-1->MIS-MEM-005,ATOM-MEM-RVREF-001::prop-1,MIS-MEM-005,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RVREF-001::prop-2->MIS-MEM-005,ATOM-MEM-RVREF-001::prop-2,MIS-MEM-005,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-RVREF-001::prop-3->MIS-MEM-005,ATOM-MEM-RVREF-001::prop-3,MIS-MEM-005,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-1->MIS-MEM-016,ATOM-MEM-SHARED-001::prop-1,MIS-MEM-016,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-1->MIS-MEM-024,ATOM-MEM-SHARED-001::prop-1,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-1->MIS-MEM-026,ATOM-MEM-SHARED-001::prop-1,MIS-MEM-026,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-1->MIS-MEM-027,ATOM-MEM-SHARED-001::prop-1,MIS-MEM-027,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-1->MIS-MEM-031,ATOM-MEM-SHARED-001::prop-1,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-2->MIS-MEM-016,ATOM-MEM-SHARED-001::prop-2,MIS-MEM-016,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-2->MIS-MEM-024,ATOM-MEM-SHARED-001::prop-2,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-2->MIS-MEM-026,ATOM-MEM-SHARED-001::prop-2,MIS-MEM-026,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-2->MIS-MEM-027,ATOM-MEM-SHARED-001::prop-2,MIS-MEM-027,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-2->MIS-MEM-031,ATOM-MEM-SHARED-001::prop-2,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-3->MIS-MEM-016,ATOM-MEM-SHARED-001::prop-3,MIS-MEM-016,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-3->MIS-MEM-024,ATOM-MEM-SHARED-001::prop-3,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-3->MIS-MEM-026,ATOM-MEM-SHARED-001::prop-3,MIS-MEM-026,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-3->MIS-MEM-027,ATOM-MEM-SHARED-001::prop-3,MIS-MEM-027,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-001::prop-3->MIS-MEM-031,ATOM-MEM-SHARED-001::prop-3,MIS-MEM-031,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-002::prop-1->MIS-MEM-026,ATOM-MEM-SHARED-002::prop-1,MIS-MEM-026,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-002::prop-2->MIS-MEM-026,ATOM-MEM-SHARED-002::prop-2,MIS-MEM-026,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-SHARED-002::prop-3->MIS-MEM-026,ATOM-MEM-SHARED-002::prop-3,MIS-MEM-026,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-001::prop-1->MIS-MEM-020,ATOM-MEM-UNIQUE-001::prop-1,MIS-MEM-020,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-001::prop-1->MIS-MEM-024,ATOM-MEM-UNIQUE-001::prop-1,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-001::prop-2->MIS-MEM-020,ATOM-MEM-UNIQUE-001::prop-2,MIS-MEM-020,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-001::prop-2->MIS-MEM-024,ATOM-MEM-UNIQUE-001::prop-2,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-001::prop-3->MIS-MEM-020,ATOM-MEM-UNIQUE-001::prop-3,MIS-MEM-020,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-001::prop-3->MIS-MEM-024,ATOM-MEM-UNIQUE-001::prop-3,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-002::prop-1->MIS-MEM-024,ATOM-MEM-UNIQUE-002::prop-1,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-002::prop-1->MIS-MEM-025,ATOM-MEM-UNIQUE-002::prop-1,MIS-MEM-025,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-002::prop-2->MIS-MEM-024,ATOM-MEM-UNIQUE-002::prop-2,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-002::prop-2->MIS-MEM-025,ATOM-MEM-UNIQUE-002::prop-2,MIS-MEM-025,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
ae-ATOM-MEM-UNIQUE-002::prop-3->MIS-MEM-024,ATOM-MEM-UNIQUE-002::prop-3,MIS-MEM-024,prop_to_mis,misconception_refutation,approve,,LiaoRanran,2026-09-19T23:29:26,80,用户授权批量通过：命题->MIS对称边，对应MIS->命题边已人审approve，evidence为原子卡命题文本（含标准引用+实测数据），对称关系100%成立
